,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
8,9,3,68,1,1168,136,1236,LVF-ASS-UNREL,FRAUD,AGONY,no,"['0', '0', '0', '0', '0', '0']",150,-5.71,3.99,1.85,6.89,4.4,1.98,3.49,6.41,-0.11
9,10,2,109,1,659,217,1317,LVF-ASS-UNREL,CROW,RETAIN,no,"['0', '0', '0', '0', '0', '0']",150,26.37,30.22,28,29.7,25.79,23.29,29.17,28.21,21.7
10,11,2,300,3,850,599,1699,LVF-ASS-UNREL,VEIN,CRADLE,no,"['0', '0', '0', '0', '0', '0']",150,10.57,11.11,15.78,12.73,6.63,4.53,7.44,5.97,5.46
11,12,3,178,2,1278,356,1456,LVF-ASS-UNREL,RACKET,LOW,no,"['0', '0', '0', '0', '0', '0']",150,25.2,20.9,22.94,24.01,25.98,21.8,23.66,22.3,17.78
12,13,2,109,1,659,217,1317,LVF-ASS-UNREL,CROW,RETAIN,no,"['0', '0', '0', '0', '0', '0']",150,7.55,8.55,4.14,10.86,4.84,13.09,9.31,13.67,12.87
13,14,1,49,1,49,97,1197,LVF-ASS-UNREL,DUST,ACT,no,"['0', '0', '0', '0', '0', '0']",150,-9.16,-8.22,-9.06,-10.9,-10.52,-4.73,-3.61,-6.41,-0.75
14,15,1,49,1,49,97,1197,LVF-ASS-UNREL,DUST,ACT,no,"['0', '0', '0', '0', '0', '0']",150,-2.35,-8.79,-9.72,-11.48,-1.46,-7.45,-4.42,-6.95,-3.3
15,16,2,109,1,659,217,1317,LVF-ASS-UNREL,CROW,RETAIN,no,"['0', '0', '0', '0', '0', '0']",150,0,0,0,0,0,0,0,0,0
16,17,2,109,1,659,217,1317,LVF-ASS-UNREL,CROW,RETAIN,no,"['0', '0', '0', '0', '0', '0']",150,-1.75,-5.89,-4.07,-2.44,0.07,-2.34,1.03,-0.87,1.01
17,18,3,68,1,1168,136,1236,LVF-ASS-UNREL,FRAUD,AGONY,no,"['0', '0', '0', '0', '0', '0']",150,-12.34,-6.59,-8.96,-8.52,-14.3,-0.36,-9.47,-5.9,-3.1
18,19,3,68,1,1168,136,1236,LVF-ASS-UNREL,FRAUD,AGONY,no,"['0', '0', '0', '0', '0', '0']",150,0,0,0,0,0,0,0,0,0
19,20,1,49,1,49,97,1197,LVF-ASS-UNREL,DUST,ACT,no,"['0', '0', '0', '0', '0', '0']",150,9.7,10.09,4.42,15.72,17.12,14.92,19.3,19.63,22.94
20,21,4,136,2,1786,272,1372,LVF-ASS-UNREL,TIP,CRUEL,no,"['0', '0', '0', '0', '0', '0']",150,6.16,1.37,6.47,17.95,10.51,9.98,22.76,21.64,25.12
21,22,4,136,2,1786,272,1372,LVF-ASS-UNREL,TIP,CRUEL,no,"['0', '0', '0', '0', '0', '0']",150,9.43,20.55,28.85,17.18,1.42,18.07,11.91,18.77,11.21
22,23,1,49,1,49,97,1197,LVF-ASS-UNREL,DUST,ACT,no,"['0', '0', '0', '0', '0', '0']",150,1.51,2.72,0.12,-8.67,0.37,0.21,-10.4,-7.44,-3.56
23,24,4,173,2,1823,346,1446,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0', '0']",150,7.2,7.2,10.49,11.44,6.88,14.4,11.06,15.79,16.74
0,1,1,84,1,84,167,1267,LVF-ASS-UNREL,RESORT,THING,no,"['0', '0', '0', '0', '0', '0']",151,1.01,-0.69,-3.15,0.82,2.05,3.24,4.3,3.84,2.63
1,2,3,91,1,1191,182,1282,LVF-ASS-UNREL,MEAN,SYMBOL,no,"['0', '0', '0', '0', '0', '0']",151,-9.59,-8,-8.43,-9.86,-0.89,-7.39,-6.61,-7.94,-11.67
2,3,1,289,3,289,577,1677,LVF-ASS-UNREL,VACATE,PART,no,"['0', '0', '0', '0', '0', '0']",151,-8.39,-16.38,-15.1,-11.87,-9.27,-9.28,-9.11,-9.57,-5.17
3,4,2,123,2,673,245,1345,LVF-ASS-UNREL,ATTACK,TOP,no,"['0', '0', '0', '0', '0', '0']",151,13.82,0.48,8.1,9.1,12.08,-7.16,7.07,-4.87,-2.11
4,5,2,123,2,673,245,1345,LVF-ASS-UNREL,ATTACK,TOP,no,"['0', '0', '0', '0', '0', '0']",151,-4.79,-3.88,-0.6,-8.33,-7.02,-5.27,-8.27,-10.14,-9.18
5,6,4,199,2,1849,398,1498,LVF-ASS-UNREL,NATION,HOLD,no,"['0', '0', '0', '0', '0', '0']",151,9.47,8.81,9.02,9.52,9,4.54,6.4,6.2,1.29
6,7,3,363,4,1463,726,1826,RVF-CAT-STRONG,OCEAN,RIVER,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
7,8,4,210,2,1860,420,1520,LVF-ASS-UNREL,SIGNAL,LINE,no,"['0', '0', '0', '0', '0', '0']",151,13.81,6.85,7.82,6.68,10.04,8.24,11.98,10.36,9.51
8,9,3,91,1,1191,182,1282,LVF-ASS-UNREL,MEAN,SYMBOL,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
9,10,2,123,2,673,245,1345,LVF-ASS-UNREL,ATTACK,TOP,no,"['0', '0', '0', '0', '0', '0']",151,20.13,16.66,24.55,24.78,17.87,13.83,21.64,21.03,17.81
10,11,2,318,3,868,635,1735,LVF-ASS-UNREL,TRIANGLE,PLAN,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
11,12,3,209,2,1309,418,1518,LVF-ASS-UNREL,IMPACT,SEAT,no,"['0', '0', '0', '0', '0', '0']",151,-5.18,-6.72,-5.64,-3.4,-4.51,-2.04,-1.91,-0.52,-2.7
12,13,2,123,2,673,245,1345,LVF-ASS-UNREL,ATTACK,TOP,no,"['0', '0', '0', '0', '0', '0']",151,17.8,14.26,19.1,20.63,15.09,18.41,19.83,18.48,15.4
13,14,1,84,1,84,167,1267,LVF-ASS-UNREL,RESORT,THING,no,"['0', '0', '0', '0', '0', '0']",151,14.15,14.61,18.03,10.23,5.35,8.47,0.47,6.82,-3.48
14,15,1,84,1,84,167,1267,LVF-ASS-UNREL,RESORT,THING,no,"['0', '0', '0', '0', '0', '0']",151,16.24,7.23,9.94,9.93,12.52,7.48,10.12,7.56,6.18
15,16,2,123,2,673,245,1345,LVF-ASS-UNREL,ATTACK,TOP,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
16,17,2,123,2,673,245,1345,LVF-ASS-UNREL,ATTACK,TOP,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
17,18,3,91,1,1191,182,1282,LVF-ASS-UNREL,MEAN,SYMBOL,no,"['0', '0', '0', '0', '0', '0']",151,11.02,2.03,7.53,9.48,12.01,6.14,12.24,10.1,3.87
18,19,3,91,1,1191,182,1282,LVF-ASS-UNREL,MEAN,SYMBOL,no,"['0', '0', '0', '0', '0', '0']",151,11.86,7.28,17.9,16.46,11.64,4.55,15.42,12.75,6.52
19,20,1,84,1,84,167,1267,LVF-ASS-UNREL,RESORT,THING,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
20,21,4,173,2,1823,346,1446,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",151,0,0,0,0,0,0,0,0,0
21,22,4,173,2,1823,346,1446,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",151,19.34,13.03,21.85,15.58,21.12,10.2,17.79,15.42,10.3
22,23,1,84,1,84,167,1267,LVF-ASS-UNREL,RESORT,THING,no,"['0', '0', '0', '0', '0', '0']",151,-17.2,-14.37,-12.06,-16.21,-17.97,-16.14,-19.13,-17.69,-11.07
23,24,4,184,2,1834,368,1468,LVF-ASS-UNREL,MILLION,CREATOR,no,"['0', '0', '0', '0', '0', '0']",151,1.48,3.21,2.63,1.67,0.04,3.91,3.09,3.96,3.55
0,1,1,91,1,91,181,1281,LVF-ASS-UNREL,DIME,FORM,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
1,2,3,113,2,1213,226,1326,LVF-ASS-UNREL,BISCUIT,TWIST,no,"['0', '0', '0', '0', '0', '0']",152,4.88,4.2,1.7,-3.58,4.41,1.2,-5.29,-4.21,-12.84
2,3,1,335,4,335,669,1769,LVF-ASS-UNREL,PARCEL,CHAIN,no,"['0', '0', '0', '0', '0', '0']",152,-1.79,-3.96,-5.48,0.49,1.97,0,6.8,5.14,8.52
3,4,2,134,2,684,267,1367,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",152,9.4,13.9,11.53,18.8,7.29,16.29,14.19,18.25,8.93
4,5,2,134,2,684,267,1367,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",152,1.73,6.28,1.39,3.25,2.67,6.95,7.59,5.8,12
5,6,4,210,2,1860,420,1520,LVF-ASS-UNREL,SIGNAL,LINE,no,"['0', '0', '0', '0', '0', '0']",152,11.66,11.86,16.08,12.17,11.11,6.43,14.99,11.89,12.61
6,7,3,373,4,1473,746,1846,RVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",152,-3.03,-2.78,-3.15,-3.06,-4.04,-4.38,-4.96,-4.04,-6.83
7,8,4,231,3,1881,462,1562,LVF-ASS-UNREL,FILTH,FOOD,no,"['0', '0', '0', '0', '0', '0']",152,-12.36,-19.18,-20.18,-14.48,-8.69,-17.37,-11.01,-10.41,-8.5
8,9,3,113,2,1213,226,1326,LVF-ASS-UNREL,BISCUIT,TWIST,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
9,10,2,134,2,684,267,1367,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",152,2.2,-0.91,3.58,0.17,0.71,-3.69,0.6,-1.34,-2.43
10,11,2,324,3,874,647,1747,LVF-ASS-UNREL,RACK,NOUN,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
11,12,3,230,3,1330,460,1560,LVF-ASS-UNREL,DIME,FORM,no,"['0', '0', '0', '0', '0', '0']",152,6.09,8.18,8.89,6.01,3.56,5.67,8,3.78,0.35
12,13,2,134,2,684,267,1367,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",152,6.35,3.03,4.71,6.48,5.31,2.89,3.7,2.34,0.03
13,14,1,91,1,91,181,1281,LVF-ASS-UNREL,DIME,FORM,no,"['0', '0', '0', '0', '0', '0']",152,2.85,2.99,8.44,4.8,3.07,-3.5,2.15,-2.78,-4.76
14,15,1,91,1,91,181,1281,LVF-ASS-UNREL,DIME,FORM,no,"['0', '0', '0', '0', '0', '0']",152,-2.87,-0.09,3.04,4.07,2.36,2.59,2.46,2.32,2.31
15,16,2,134,2,684,267,1367,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",152,-8.9,1.53,-3.32,1.45,-6.49,1.74,-1.28,1.46,-1.05
16,17,2,134,2,684,267,1367,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
17,18,3,113,2,1213,226,1326,LVF-ASS-UNREL,BISCUIT,TWIST,no,"['0', '0', '0', '0', '0', '0']",152,-1.97,-1.17,1.12,-6.65,-3.18,-5.87,-9.83,-11.94,-17.99
18,19,3,113,2,1213,226,1326,LVF-ASS-UNREL,BISCUIT,TWIST,no,"['0', '0', '0', '0', '0', '0']",152,-2.34,0.1,-4.05,1.22,2.31,-4.75,-0.41,2,2.73
19,20,1,91,1,91,181,1281,LVF-ASS-UNREL,DIME,FORM,no,"['0', '0', '0', '0', '0', '0']",152,16.86,21.49,28.75,18.73,14.17,13.52,15.69,15.02,5.67
20,21,4,184,2,1834,368,1468,LVF-ASS-UNREL,MILLION,CREATOR,no,"['0', '0', '0', '0', '0', '0']",152,24.6,17.34,31.12,23.64,17.89,12.13,17.08,12.39,6.08
21,22,4,184,2,1834,368,1468,LVF-ASS-UNREL,MILLION,CREATOR,no,"['0', '0', '0', '0', '0', '0']",152,0,0,0,0,0,0,0,0,0
22,23,1,91,1,91,181,1281,LVF-ASS-UNREL,DIME,FORM,no,"['0', '0', '0', '0', '0', '0']",152,-5.18,-4.12,-5.31,-10.2,-5.22,-3.06,-12.26,-13.11,-9.3
23,24,4,199,2,1849,398,1498,LVF-ASS-UNREL,NATION,HOLD,no,"['0', '0', '0', '0', '0', '0']",152,-18.64,-16.99,-18.71,-12.45,-17.7,-13.07,-13.17,-12.95,-7.07
0,1,1,101,1,101,201,1301,LVF-ASS-UNREL,MAGICIAN,REEL,no,"['0', '0', '0', '0', '0', '0']",153,9.59,11.83,16.4,12.18,8.96,8.54,7.04,7.49,3.65
1,2,3,129,2,1229,258,1358,LVF-ASS-UNREL,LACK,SWAMP,no,"['0', '0', '0', '0', '0', '0']",153,8.59,8.48,6.09,10.6,9.02,6.14,6.8,6.22,-7.64
2,3,1,339,4,339,677,1777,LVF-ASS-UNREL,ROBBER,STAY,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
3,4,2,173,2,723,345,1445,LVF-ASS-UNREL,MALL,ZEAL,no,"['0', '0', '0', '0', '0', '0']",153,1.9,1.7,3.01,2.49,-3.73,-0.98,-0.14,0.78,0.06
4,5,2,173,2,723,345,1445,LVF-ASS-UNREL,MALL,ZEAL,no,"['0', '0', '0', '0', '0', '0']",153,-5.97,-4.35,-7.4,-6.13,-3.52,-3.18,-6.58,-9.79,-5.94
5,6,4,231,3,1881,462,1562,LVF-ASS-UNREL,FILTH,FOOD,no,"['0', '0', '0', '0', '0', '0']",153,-21.15,-16.98,-20.22,-22.48,-21.43,-14.37,-22.72,-21.34,-15.53
6,7,3,387,4,1487,774,1874,RVF-CAT-STRONG,TANGO,SALSA,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
7,8,4,232,3,1882,464,1564,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",153,1.54,-1.44,-3.31,-1.78,4.76,-6.62,0.06,-5.44,-1.37
8,9,3,129,2,1229,258,1358,LVF-ASS-UNREL,LACK,SWAMP,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
9,10,2,173,2,723,345,1445,LVF-ASS-UNREL,MALL,ZEAL,no,"['0', '0', '0', '0', '0', '0']",153,16.72,12.03,17.56,17.32,13.75,7.14,14.09,11.89,7.4
10,11,2,325,3,875,649,1749,LVF-ASS-UNREL,COOK,NEAR,no,"['0', '0', '0', '0', '0', '0']",153,16.54,10.45,13.46,10.05,15.15,5.65,7.98,3.43,-6.79
11,12,3,263,3,1363,526,1626,LVF-ASS-UNREL,RESORT,THING,no,"['0', '0', '0', '0', '0', '0']",153,15.11,18.04,17.2,14.02,9.86,9.83,13.75,12.38,9.33
12,13,2,173,2,723,345,1445,LVF-ASS-UNREL,MALL,ZEAL,no,"['0', '0', '0', '0', '0', '0']",153,18.07,15.97,12.42,16.05,14.7,20.2,16.63,20.62,16.48
13,14,1,101,1,101,201,1301,LVF-ASS-UNREL,MAGICIAN,REEL,no,"['0', '0', '0', '0', '0', '0']",153,12.41,5.07,10.42,11.38,5.62,3.46,5.44,7.13,2.95
14,15,1,101,1,101,201,1301,LVF-ASS-UNREL,MAGICIAN,REEL,no,"['0', '0', '0', '0', '0', '0']",153,5.16,-1.42,0.9,1.27,4.72,1.15,3.09,1.97,1.79
15,16,2,173,2,723,345,1445,LVF-ASS-UNREL,MALL,ZEAL,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
16,17,2,173,2,723,345,1445,LVF-ASS-UNREL,MALL,ZEAL,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
17,18,3,129,2,1229,258,1358,LVF-ASS-UNREL,LACK,SWAMP,no,"['0', '0', '0', '0', '0', '0']",153,11.2,17.83,17.03,15.86,11.28,19.1,14.13,18.4,10.38
18,19,3,129,2,1229,258,1358,LVF-ASS-UNREL,LACK,SWAMP,no,"['0', '0', '0', '0', '0', '0']",153,-6.22,-5.6,2.28,-3.29,1.57,-2.38,-3.25,-5.01,-2.51
19,20,1,101,1,101,201,1301,LVF-ASS-UNREL,MAGICIAN,REEL,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
20,21,4,199,2,1849,398,1498,LVF-ASS-UNREL,NATION,HOLD,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
21,22,4,199,2,1849,398,1498,LVF-ASS-UNREL,NATION,HOLD,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
22,23,1,101,1,101,201,1301,LVF-ASS-UNREL,MAGICIAN,REEL,no,"['0', '0', '0', '0', '0', '0']",153,5.09,9.41,12.79,6.77,0.13,5.59,-0.03,2.62,-1.85
23,24,4,210,2,1860,420,1520,LVF-ASS-UNREL,SIGNAL,LINE,no,"['0', '0', '0', '0', '0', '0']",153,0,0,0,0,0,0,0,0,0
0,1,1,150,2,150,299,1399,LVF-ASS-UNREL,MINER,YOUTH,no,"['0', '0', '0', '0', '0', '0']",154,33.45,28.69,32.13,31.35,31.99,23.94,31.12,27.36,18.94
1,2,3,178,2,1278,356,1456,LVF-ASS-UNREL,RACKET,LOW,no,"['0', '0', '0', '0', '0', '0']",154,0.04,-1.73,-3.13,-1.58,1.36,-3.85,-0.69,-4.8,-8.78
2,3,1,348,4,348,695,1795,LVF-ASS-UNREL,OATMEAL,WET,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
3,4,2,177,2,727,353,1453,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",154,21.85,13.34,18.8,22,25.27,8.57,23.35,17.81,14.12
4,5,2,177,2,727,353,1453,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",154,20.55,12.85,17.49,14.1,21.91,11.93,14.91,13.27,5.85
5,6,4,232,3,1882,464,1564,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
6,7,3,430,4,1530,860,1960,RVF-CAT-STRONG,CHURCH,MOSQUE,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
7,8,4,279,3,1929,558,1658,LVF-ASS-UNREL,GLOBE,CLEVER,no,"['0', '0', '0', '0', '0', '0']",154,10.05,11.91,11.26,11.03,7.57,6.79,7.15,9.52,9.08
8,9,3,178,2,1278,356,1456,LVF-ASS-UNREL,RACKET,LOW,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
9,10,2,177,2,727,353,1453,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",154,13.8,10.68,11.67,11.49,9.5,12.88,12.56,14.82,14.14
10,11,2,336,4,886,671,1771,LVF-ASS-UNREL,PROFESSOR,SERVANT,no,"['0', '0', '0', '0', '0', '0']",154,-4.97,-0.35,-3.78,-1.78,-10.1,-2.16,-5.48,-1.55,3.02
11,12,3,293,3,1393,586,1686,LVF-ASS-UNREL,DUMP,VILE,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
12,13,2,177,2,727,353,1453,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",154,0.22,-0.61,0.05,2.22,0.3,1.32,6.24,8.9,7.83
13,14,1,150,2,150,299,1399,LVF-ASS-UNREL,MINER,YOUTH,no,"['0', '0', '0', '0', '0', '0']",154,4.53,5.03,6.81,7.23,4.33,4.79,-0.41,9.16,8.87
14,15,1,150,2,150,299,1399,LVF-ASS-UNREL,MINER,YOUTH,no,"['0', '0', '0', '0', '0', '0']",154,8.33,3.99,1.8,1.4,8.12,4.41,2.82,0.21,-2.19
15,16,2,177,2,727,353,1453,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
16,17,2,177,2,727,353,1453,LVF-ASS-UNREL,NURSERY,SHORT,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
17,18,3,178,2,1278,356,1456,LVF-ASS-UNREL,RACKET,LOW,no,"['0', '0', '0', '0', '0', '0']",154,12.27,13.13,15.47,13.06,6,10.6,10.11,12.09,12.65
18,19,3,178,2,1278,356,1456,LVF-ASS-UNREL,RACKET,LOW,no,"['0', '0', '0', '0', '0', '0']",154,0.96,-7.75,4.78,-4.24,-2.87,-22.67,-8.62,-14.57,-11.88
19,20,1,150,2,150,299,1399,LVF-ASS-UNREL,MINER,YOUTH,no,"['0', '0', '0', '0', '0', '0']",154,-3.23,-1.08,-2.62,-0.87,-3.31,0.17,-4.6,-2.87,-4.84
20,21,4,210,2,1860,420,1520,LVF-ASS-UNREL,SIGNAL,LINE,no,"['0', '0', '0', '0', '0', '0']",154,2.98,-1.2,-1.3,2.39,4.21,-0.5,6.73,5.16,6.14
21,22,4,210,2,1860,420,1520,LVF-ASS-UNREL,SIGNAL,LINE,no,"['0', '0', '0', '0', '0', '0']",154,13.54,10.63,28.74,9.33,6.44,3.75,4.26,-2.74,1.54
22,23,1,150,2,150,299,1399,LVF-ASS-UNREL,MINER,YOUTH,no,"['0', '0', '0', '0', '0', '0']",154,2.67,0.85,5.59,5.31,3.6,-1.09,4.58,4.07,3.78
23,24,4,231,3,1881,462,1562,LVF-ASS-UNREL,FILTH,FOOD,no,"['0', '0', '0', '0', '0', '0']",154,0,0,0,0,0,0,0,0,0
0,1,1,157,2,157,313,1413,LVF-ASS-UNREL,LUMP,MOVE,no,"['0', '0', '0', '0', '0', '0']",155,21.09,19.24,22.93,18.76,18.11,12.04,15.27,13.1,14.91
1,2,3,209,2,1309,418,1518,LVF-ASS-UNREL,IMPACT,SEAT,no,"['0', '0', '0', '0', '0', '0']",155,-7.69,-5.86,-12.09,-12.86,-3.12,-5.65,-7.98,-8.68,-17.22
2,3,1,399,4,399,797,1897,LVF-ASS-UNREL,PASSENGER,MAT,no,"['0', '0', '0', '0', '0', '0']",155,5.9,4.01,7.24,3.83,4.51,3.77,4.02,2.41,-0.72
3,4,2,207,2,757,413,1513,LVF-ASS-UNREL,REVIEW,NEED,no,"['0', '0', '0', '0', '0', '0']",155,0,0,0,0,0,0,0,0,0
4,5,2,207,2,757,413,1513,LVF-ASS-UNREL,REVIEW,NEED,no,"['0', '0', '0', '0', '0', '0']",155,-7.98,-0.28,-2.49,-1.97,-11.32,-2.46,-9.8,-2.62,-2.36
5,6,4,279,3,1929,558,1658,LVF-ASS-UNREL,GLOBE,CLEVER,no,"['0', '0', '0', '0', '0', '0']",155,-1.07,-2.74,-3.33,2.05,3.88,9.82,9.57,9.83,18.53
6,7,3,41,1,1141,82,1182,LVF-CAT-STRONG,BIOLOGY,MEDICINE,no,"['0', '0', '0', '0', '0', '0']",155,0,0,0,0,0,0,0,0,0
7,8,4,295,3,1945,590,1690,LVF-ASS-UNREL,VEIN,CRADLE,no,"['0', '0', '0', '0', '0', '0']",155,-14.73,-9.36,-11.57,-17.27,-10.96,-9.93,-15.19,-17.86,-8.53
8,9,3,209,2,1309,418,1518,LVF-ASS-UNREL,IMPACT,SEAT,no,"['0', '0', '0', '0', '0', '0']",155,0,0,0,0,0,0,0,0,0
9,10,2,207,2,757,413,1513,LVF-ASS-UNREL,REVIEW,NEED,no,"['0', '0', '0', '0', '0', '0']",155,2.53,-2.98,0.3,-4.36,0.16,-10.3,-2.7,-7.33,-2.35
10,11,2,344,4,894,687,1787,LVF-ASS-UNREL,RASH,ECHO,no,"['0', '0', '0', '0', '0', '0']",155,-1.33,1.42,1.35,3.58,-0.93,-0.99,1.01,1.21,1.86
11,12,3,341,4,1441,682,1782,LVF-ASS-UNREL,MINER,YOUTH,no,"['0', '0', '0', '0', '0', '0']",155,14.42,10.82,16.69,15.87,13.65,9.78,10.62,9.4,5.33
12,13,2,207,2,757,413,1513,LVF-ASS-UNREL,REVIEW,NEED,no,"['0', '0', '0', '0', '0', '0']",155,4.87,3.09,0.28,10.06,7.39,0.18,17.1,15.98,12.38
13,14,1,157,2,157,313,1413,LVF-ASS-UNREL,LUMP,MOVE,no,"['0', '0', '0', '0', '0', '0']",155,-3.48,-0.39,-3.96,-0.92,-3.66,0.6,-1.27,3.71,7.68
14,15,1,157,2,157,313,1413,LVF-ASS-UNREL,LUMP,MOVE,no,"['0', '0', '0', '0', '0', '0']",155,3.8,3.58,6.37,8.82,7.29,7.88,11.1,11.96,16.18
15,16,2,207,2,757,413,1513,LVF-ASS-UNREL,REVIEW,NEED,no,"['0', '0', '0', '0', '0', '0']",155,21.13,25.56,28.89,21.51,10.38,13.75,11.15,16.2,0.5
16,17,2,207,2,757,413,1513,LVF-ASS-UNREL,REVIEW,NEED,no,"['0', '0', '0', '0', '0', '0']",155,3.8,7,6.16,3.75,5.31,6.33,5.34,4.69,1.28
17,18,3,209,2,1309,418,1518,LVF-ASS-UNREL,IMPACT,SEAT,no,"['0', '0', '0', '0', '0', '0']",155,-9.63,-11.58,-11.73,-8.97,-7.99,-10.37,-6.46,-7.82,-1.19
18,19,3,209,2,1309,418,1518,LVF-ASS-UNREL,IMPACT,SEAT,no,"['0', '0', '0', '0', '0', '0']",155,5.7,3.28,8.04,8.06,9.36,5.88,9.01,5.08,4.36
19,20,1,157,2,157,313,1413,LVF-ASS-UNREL,LUMP,MOVE,no,"['0', '0', '0', '0', '0', '0']",155,6.94,5.89,9.03,11.4,2.96,3.36,2.14,1.36,4.15
20,21,4,231,3,1881,462,1562,LVF-ASS-UNREL,FILTH,FOOD,no,"['0', '0', '0', '0', '0', '0']",155,3.18,-1.34,-0.11,8.22,4.37,3.51,5.22,5.05,7.22
21,22,4,231,3,1881,462,1562,LVF-ASS-UNREL,FILTH,FOOD,no,"['0', '0', '0', '0', '0', '0']",155,-0.91,12.79,20.78,14.11,-10.94,5.82,10.32,13.4,14.05
22,23,1,157,2,157,313,1413,LVF-ASS-UNREL,LUMP,MOVE,no,"['0', '0', '0', '0', '0', '0']",155,-3.46,2.31,4.16,-8.18,-9.85,1.24,-13.27,-10.56,-4.19
23,24,4,232,3,1882,464,1564,LVF-ASS-UNREL,SPONGE,ITCH,no,"['0', '0', '0', '0', '0', '0']",155,15.6,13.65,19.14,13.22,15.45,9.67,12.58,8.61,8.7
0,1,1,159,2,159,317,1417,LVF-ASS-UNREL,MEAN,SYMBOL,no,"['0', '0', '0', '0', '0', '0']",156,19.38,13.18,20.2,22.56,20.43,10.39,27.53,22.23,19.88
1,2,3,230,3,1330,460,1560,LVF-ASS-UNREL,DIME,FORM,no,"['0', '0', '0', '0', '0', '0']",156,-20.48,-27.63,-34.49,-25.71,-16.2,-20.77,-19.24,-21.16,-14.44
2,3,1,400,4,400,799,1899,LVF-ASS-UNREL,LACK,SWAMP,no,"['0', '0', '0', '0', '0', '0']",156,-1.23,8.24,6.91,7.92,2.36,10.64,8.46,12.27,14.62
3,4,2,211,2,761,421,1521,LVF-ASS-UNREL,ASPHALT,MIND,no,"['0', '0', '0', '0', '0', '0']",156,7.91,8.18,7.94,7.23,11.9,6.83,10.41,2.92,4.16
4,5,2,211,2,761,421,1521,LVF-ASS-UNREL,ASPHALT,MIND,no,"['0', '0', '0', '0', '0', '0']",156,5.66,5.06,8.19,2.61,0.46,3.32,1.14,3.16,2.21
