,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,12,13,16,17,20,21,24,25
1,2,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,9.73,1.94,5.6,-0.76,3.51,1.25,5.64,-2.19
2,3,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,9.22,8.95,10.02,10.76,10.99,12.53,11.22,8.3
3,4,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0
4,5,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,9.99,12.09,12.62,13.22,12.66,11.26,12.16,10.4
5,6,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0
6,7,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,17.47,24.5,34.08,36.06,35.64,41.87,28.62,36.28
7,8,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0
8,9,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,14.86,16.75,18.43,14.92,16.91,16.81,22.22,10.54
9,10,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0
10,11,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,-1.07,-0.26,-4.94,-0.18,-3.69,-2.08,-2.98,-3.33
11,12,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,21.11,17.26,15.94,12.98,21.07,17.97,11.49,10.53
12,13,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0
13,14,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,1.32,1.52,6.76,6.26,5.93,9.74,7.19,0.14
14,15,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,-7.38,-10.75,-3.72,-4.13,-6.88,-1.07,-6.03,-1.02
15,16,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0
16,17,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,6.93,5.89,3.11,6.27,8.21,6.93,-0.74,5.61
17,18,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0', '0']",7,-1.87,-2.22,-6.44,-2.53,-7.23,-4.25,-5.93,1
18,19,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,-5.12,-5.21,-5.39,-6.36,-4.75,-4.64,-4.64,-9.06
19,20,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,-5.77,-7.55,-5.98,-3.95,-3.66,-0.68,-4.71,-4.01
20,21,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0
21,22,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,11.22,8.62,8.72,8.52,12.19,15.49,8.68,10.46
22,23,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,11.13,10.41,8.78,5.57,10.73,8.46,5.93,1.71
23,24,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,9.63,11.83,15.99,15.84,15.54,20.57,14.46,16.76
0,1,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,4.46,4.86,9.25,10.79,10.43,12.65,7.8,8.25
1,2,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,9.87,13.18,13.04,16.67,12.24,14.31,10.61,11.62
2,3,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,1.87,-2.54,-0.45,-4.81,-2.52,-4.95,1.42,-6.55
3,4,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,10.13,8.35,10.21,9.61,9.55,10.5,7.16,8.36
4,5,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,10.47,9.25,9.59,5.43,11.25,9.78,8.01,2.45
5,6,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0
6,7,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0
7,8,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,4.3,-1.23,9.34,2.84,6.41,9.76,9.94,3.4
8,9,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,0.28,9.48,2.5,10.82,10.13,8.75,-3.53,10.01
9,10,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,-4.5,1.84,-5.26,3.18,-2.7,-6.38,-4.45,1.58
10,11,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,-1.38,-2.43,2.39,3.74,-0.43,4.41,5.03,6.93
11,12,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,-12.75,-13.3,-15.17,-13.59,-10.76,-10.28,-14.25,-15.52
12,13,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,2.23,1.48,2.23,2.92,-1.4,3.91,0.35,0.17
13,14,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,14.48,13.13,21.98,13.94,21.85,21.79,24.26,14.18
14,15,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,9.98,12.34,7.06,3.94,9.58,4.2,3.22,-2.84
15,16,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,0.7,1.64,0.5,-2.51,-3.41,-2.01,1.8,1.92
16,17,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,17.88,18.86,16.5,13.28,17.56,15.27,13.14,16.04
17,18,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,0.61,2.47,-2.43,3.43,-1.71,-0.82,-3.15,4.1
18,19,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,-9.62,-7.92,-7.05,-5.99,-7.91,-9.6,-8.65,-8.65
19,20,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,8.28,11.44,12.46,16.17,12.89,16.71,10.38,14.71
20,21,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,-0.76,-2.81,0.86,-0.38,-1.99,3.55,-0.1,1.86
21,22,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,-1.11,1.47,-5.33,3.4,-1.25,-1.01,-5.44,1.64
22,23,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,15.63,12.01,13.23,11.74,15.49,11.47,10.04,9.15
23,24,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,-9.24,-6.59,-11.2,-8.05,-9.72,-7.9,-12.06,-5.12
0,1,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,20.94,23.51,17.17,18.76,16.89,16.31,18.77,18.57
1,2,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,1.09,4.05,2.05,8.41,1.91,6.61,0.02,7.35
2,3,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,-10.85,-12.58,-13.09,-13.53,-15.53,-14.39,-9.19,-12.46
3,4,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,-2.86,-5.23,-2.22,-2.27,-2.33,-1.27,-0.54,-1.32
4,5,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,0.52,0.73,-5.37,1.13,0.46,2.34,-6.17,1.41
5,6,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0
6,7,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,17.66,19.91,19.76,19.87,21.64,19.87,16.64,13.34
7,8,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,0.66,1.33,2.78,-0.77,1.87,1.09,3.85,-2.56
8,9,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,13.39,12.95,17.94,16.43,19.58,18.92,14.77,13.64
9,10,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0
10,11,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,-0.68,-4.5,3.33,-1.94,1.75,0.8,4.01,-2.72
11,12,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,8.81,5.21,7.65,2.59,6.67,3.47,9.89,-0.68
12,13,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,4,4.18,5.34,4.22,8.79,8.02,2.27,6.3
13,14,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,24.26,23.21,21.33,21.84,27.89,18.31,15.14,12.21
14,15,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,7.12,8.07,9.54,5.38,11.48,13.51,-0.03,0.61
15,16,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,20.7,17.75,25.63,18.7,29.7,30.55,22.25,20.69
16,17,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0', '0']",9,7.37,6.62,6.29,8.18,7.98,8.62,10.38,8.99
17,18,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0', '0']",9,21.15,26.65,20.56,20.86,25.42,22.86,22.13,23.53
18,19,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0
19,20,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,-9.26,-10.84,-10.66,-10.34,-11.65,-10.55,-8.23,-9.87
20,21,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,-2.81,-0.44,2.33,6.49,1.06,7.89,5.72,10.91
21,22,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,-8.15,-3.54,-4.62,1.92,1.46,3.54,-3.39,3.37
22,23,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,9.4,7.53,2.8,0.34,4.54,-1.82,0.39,-1.05
23,24,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,23.72,20.9,24.65,17.5,24.47,21.73,23.37,13.74
0,1,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,-6.53,-7.6,4.53,5.52,-2.88,11.73,10.33,9.67
1,2,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,7.73,10.57,3.18,9.32,5.64,5.37,-1.98,4.82
2,3,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0
3,4,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,14.55,16.38,15.21,16.94,16.9,17.23,10.54,17.36
4,5,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,5.3,10.72,8.97,11.91,12.04,11.07,4.11,10.27
5,6,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,13.6,15.01,9.85,8.45,16.1,5.38,5.52,2.02
6,7,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,7.54,5.14,4.6,2.37,8.41,4.1,2.69,-2.18
7,8,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,7.43,8.74,15.37,11.18,11.69,16.39,10.46,13.48
8,9,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,13.12,14.48,18.29,17.87,20.07,18.99,14.95,15.53
9,10,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0
10,11,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,3.25,5.03,4.62,5.1,7.1,5.53,4.69,5.35
11,12,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,1.51,8.19,-0.69,9.15,9.32,10.03,-2.92,8
12,13,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,18.97,13.89,21.09,19.79,22.03,22.81,17.38,18.4
13,14,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0
14,15,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0
15,16,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,36.39,36.31,38.96,35.06,45.74,41.31,34.19,36.28
16,17,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0', '0']",10,5.46,6.24,4.39,4.15,3.94,2.45,3.38,4.22
17,18,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0', '0', '0']",10,19.4,26.92,15.98,25.57,29.55,23.59,16.24,23.61
18,19,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,-5.63,-4.09,-11.53,-12.42,-6.67,-10.26,-17.17,-17.37
19,20,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,3.38,-0.73,1.96,-2.73,2.34,0.38,1.33,-1.05
20,21,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0
21,22,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,0.89,1.86,1.04,0.07,1.68,2.7,-0.44,3
22,23,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,-6.04,-5.63,-8.52,-10.35,-8.99,-12.28,-7.93,-10.8
23,24,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,-6.11,0.68,3.44,5.07,4.36,9.89,1.15,4.24
0,1,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,24.71,24,22.22,18.87,24.28,21.04,16.21,16.8
1,2,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,-10.55,-6.52,-6.98,-1.39,-4.2,-1.79,-7.64,-0.73
2,3,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,2.62,2.12,3.82,4.06,5.08,5.2,1.14,1.86
3,4,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,3.86,2.8,6.24,6.15,5.51,5.57,2.89,6.7
4,5,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0
5,6,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0
6,7,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,8.23,10.91,11.9,12.46,15.2,15.37,12.52,18.11
7,8,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,2.93,7,6.07,8.96,11.74,9.35,2.6,5.49
8,9,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0
9,10,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,-0.47,0.74,5.66,2.86,3.09,7.79,6.66,1.47
10,11,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,6,2.44,8.48,7.49,7.53,11.18,6.17,6.78
11,12,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,25.42,22.98,27.76,23.57,24.43,25.82,27.06,24.81
12,13,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,10.18,4.28,8.03,1.69,7.4,8.14,6.1,4.97
13,14,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0
14,15,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0
15,16,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0', '0']",11,9.52,5.56,10.8,15.38,11.6,10.04,11.4,9.06
16,17,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0', '0']",11,3.6,3.74,6.34,9.78,6.56,11.06,7.7,13.38
17,18,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0', '0']",11,17.38,18.1,15.39,23.02,29.67,22.51,15.61,14.99
18,19,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,-2.84,-3.78,-5.3,-0.36,-3.21,-2.02,-3.83,1.14
19,20,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,2.83,0.2,7.72,2.55,1.02,8.14,9.6,-2.06
20,21,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,2.64,7.06,3.95,10.23,4.55,9.56,5.76,14.54
21,22,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,4.67,8.02,8,10.37,8.97,10.9,9.13,11.13
22,23,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,1.59,1.25,3.83,3.35,1.91,3.46,4.46,4.81
23,24,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,-3.9,-1.2,-3.7,-3.23,-2.13,-5.21,-5.86,-2.09
0,1,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,-8.72,-8.14,4.59,6.52,-0.52,12.71,9.43,13.41
1,2,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,5.5,6.12,3.13,6.83,8.92,7.78,-0.63,5.57
2,3,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0
3,4,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0
4,5,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,3.05,7.71,6.26,9.46,8.77,9.38,2.18,7.7
5,6,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0
6,7,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,22.68,24.07,26.36,24.33,29.96,30.56,22.11,24.21
7,8,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,8.96,13.97,10.02,17.51,17.81,16.59,1.3,16.16
8,9,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,3.68,3.62,4.89,1.43,8.14,3.07,-0.08,-3.85
9,10,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0
10,11,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0
11,12,3,104,1,764,453,182,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",12,14.71,14.13,10.61,14.79,19.03,15.63,6.56,16.82
12,13,4,137,2,1127,104,515,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",12,15.4,13.43,14.16,12.16,14.96,11.85,10.8,4.7
13,14,3,104,1,764,453,182,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",12,1.16,10.18,-2.05,8.96,4.98,3.17,-3.62,11.22
14,15,4,137,2,1127,104,515,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0', '0']",12,0.17,8.45,-0.15,12.27,3.4,1.74,-0.57,14.15
15,16,4,137,2,1127,104,515,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0', '0']",12,-19.9,-21.41,-21.12,-21.31,-21.01,-17.07,-14.72,-17.15
16,17,3,104,1,764,453,182,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0
17,18,4,137,2,1127,104,515,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",12,1.28,2.46,4.83,12.87,11.91,12.06,7.17,11.2
18,19,3,104,1,764,453,182,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",12,-1.8,2.03,3.36,2.2,5.08,3.88,2.01,-0.48
19,20,4,137,2,1127,104,515,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",12,0.61,0.21,2.41,1.69,0.67,2.91,-0.36,1.32
20,21,4,137,2,1127,104,515,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",12,5.13,6.68,1.91,2.67,4.5,3.49,-1.56,3.88
21,22,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,17.29,17.42,20.57,19.43,21.2,25.19,14.59,19.44
22,23,3,104,1,764,453,182,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",12,3.4,5.39,9.76,4.45,6.78,6.55,8.68,1.93
23,24,4,137,2,1127,104,515,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",12,14.62,17.42,13,13.75,18.14,12.83,7,11.16
0,1,2,109,1,439,153,232,RVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",13,18.24,17.67,24,20.31,20.25,26.84,25.76,19.51
1,2,1,153,2,153,647,457,RVF-ASS-STRONG,WELFARE,POOR,no,"['0', '0', '0', '0', '0', '0']",13,-8.34,-4.27,-5.4,0.29,-0.09,1.2,-7.64,0.84
2,3,1,153,2,153,647,457,RVF-ASS-STRONG,WELFARE,POOR,no,"['0', '0', '0', '0', '0', '0']",13,-4.29,-4.71,2.56,1.57,1.98,4.76,3.48,-0.56
3,4,2,109,1,439,153,232,RVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",13,0,0,0,0,0,0,0,0
