,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
15,16,4,278,3,1268,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",50,14.71,14.68,20.08,16.17,20.81,5.81,23.73,18.86,18.61
16,17,3,182,2,842,455,514,LVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0', '0', '0']",50,15.26,15.1,11.01,18.48,14.34,14.41,16.89,12.01,10.96
17,18,4,278,3,1268,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0', '0']",50,38.81,41.23,34.78,38.32,36.29,40.35,38.21,39.32,23.78
18,19,3,182,2,842,455,514,LVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0']",50,12.99,3.26,11.6,13.68,10.58,4.95,11.11,8.3,12.53
19,20,4,278,3,1268,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",50,8.65,9.7,8.59,8,7.21,10.23,9.02,12.72,8.84
20,21,4,278,3,1268,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",50,5.86,5.32,6.49,11.28,4.32,6.98,7.69,6.49,1.21
21,22,2,253,3,583,530,237,LVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",50,18.49,14.05,14.52,9.43,13.59,9.94,9.05,4.87,4.06
22,23,3,188,2,848,317,568,LVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",50,5.95,7.8,9.64,2.51,1.92,1.99,-3.05,-4.88,-10.65
23,24,4,278,3,1268,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",50,0,0,0,0,0,0,0,0,0
0,1,2,263,3,593,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",51,27.73,31.4,35.33,36.47,25.91,33.2,36.67,39.71,32.21
1,2,1,191,2,191,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",51,16.53,18.66,18.83,17.19,12.57,8.6,12.25,7.7,5.61
2,3,1,191,2,191,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",51,0.02,0.66,3.38,2.26,-1.33,2.24,3.28,5.69,4.65
3,4,2,263,3,593,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",51,8.12,4.81,6.91,3.94,2.51,1.83,-0.45,1.51,0.93
4,5,1,191,2,191,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",51,6.31,10.7,5.56,9.96,7.56,12.28,8.89,12.52,10.49
5,6,2,263,3,593,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",51,0,0,0,0,0,0,0,0,0
6,7,1,191,2,191,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",51,16.3,10.45,10.08,21.75,19.66,16.94,22.62,21.31,12.72
7,8,2,263,3,593,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",51,15.98,1.05,12.71,10.81,19.92,-4.6,13.54,6.11,7.14
8,9,1,191,2,191,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",51,0,0,0,0,0,0,0,0,0
9,10,2,263,3,593,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",51,23.4,18.99,19.84,17.07,21.27,24.35,20.33,18.58,18.82
10,11,1,191,2,191,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",51,17.29,12.32,17.25,20.06,15.48,11.49,21.49,18,18.06
11,12,3,196,2,856,522,506,LVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",51,20.91,25.25,28.76,22.77,18.41,21.3,17.39,17.39,9.34
12,13,4,281,3,1271,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",51,19.32,16.82,21.02,18.54,17.12,17.21,20.66,19.48,15.26
13,14,3,188,2,848,317,568,LVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",51,16.96,16.42,21.1,27,21.47,14.55,25.57,19.62,11.5
14,15,4,281,3,1271,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",51,6.36,5.31,1.56,10.32,9.81,6.74,16.46,12.33,13.19
15,16,4,281,3,1271,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",51,9.5,16.57,11.06,11.62,14.64,14.94,17.08,31.78,16.03
16,17,3,188,2,848,317,568,LVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0', '0']",51,3.74,7.27,3.13,10.62,4.53,8.65,11.23,12.92,9.74
17,18,4,281,3,1271,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",51,16.95,21.79,22.8,22.28,18.83,18.98,22.79,19.08,16.22
18,19,3,188,2,848,317,568,LVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",51,13.58,10.74,17.1,14.31,10.39,6.4,11.77,11.04,11.04
19,20,4,281,3,1271,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",51,0,0,0,0,0,0,0,0,0
20,21,4,281,3,1271,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",51,21.54,25.71,20.8,25.76,22.61,30.62,27.4,29.11,19.75
21,22,2,263,3,593,531,527,LVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",51,2.65,6.84,-2.66,8.24,1.8,14.23,7.06,13.72,11.47
22,23,3,196,2,856,522,506,LVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",51,10.34,13.38,14.13,9.7,6.06,10.6,4.07,4.05,-5.57
23,24,4,281,3,1271,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",51,43.72,43.02,46,42.54,41.15,40.71,39.95,34.2,24.75
0,1,2,264,3,594,263,262,LVF-ASS-STRONG,FORGIVE,FORGET,no,"['0', '0', '0', '0', '0', '0']",52,14.44,23.13,12.83,21.63,18.84,33.13,26,32.1,28.82
1,2,1,205,2,205,462,649,LVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",52,12.87,2.13,12.23,5.3,8.05,-3.78,4.21,-0.32,-0.86
2,3,1,205,2,205,462,649,LVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",52,27.09,23.21,28.44,23.36,25.43,20.34,22.5,18,7.2
3,4,2,264,3,594,263,262,LVF-ASS-STRONG,FORGIVE,FORGET,no,"['0', '0', '0', '0', '0', '0']",52,7.25,8.15,7.14,6.67,8.3,7.42,7.65,5.43,4.86
4,5,1,205,2,205,462,649,LVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",52,25.77,26.43,29.01,27.69,19.21,19.96,19.2,24.25,17.08
5,6,2,264,3,594,263,262,LVF-ASS-STRONG,FORGIVE,FORGET,no,"['0', '0', '0', '0', '0', '0']",52,28.59,33.25,39.52,34.39,20.28,27.4,25.57,24.59,16.79
6,7,1,205,2,205,462,649,LVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",52,8.3,1.9,5.48,12.34,12.68,4.79,18.51,14.29,23.33
7,8,2,264,3,594,263,262,LVF-ASS-STRONG,FORGIVE,FORGET,no,"['0', '0', '0', '0', '0', '0']",52,22.47,22.84,25.02,24.32,20.78,19.09,24.38,22.6,14.57
8,9,1,205,2,205,462,649,LVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",52,0,0,0,0,0,0,0,0,0
9,10,2,264,3,594,263,262,LVF-ASS-STRONG,FORGIVE,FORGET,no,"['0', '0', '0', '0', '0', '0']",52,0,0,0,0,0,0,0,0,0
10,11,1,205,2,205,462,649,LVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",52,0.95,7.08,7.16,3.37,1.34,3.74,1.77,1.09,2.86
11,12,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",52,4.25,1.95,9.48,11.69,1.85,3.52,7.66,8.21,6.46
12,13,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,0,0,0,0,0,0,0,0,0
13,14,3,196,2,856,522,506,LVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",52,26.53,32.62,32.13,32.1,27.55,33.91,31.76,37.35,30.51
14,15,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,-4.38,0.54,4.88,1.36,1.54,-0.83,4.09,-2.45,-1.09
15,16,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,-2.49,4.52,-5.81,-1.6,0.64,-1.81,1.28,3.77,1.7
16,17,3,196,2,856,522,506,LVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0', '0']",52,12.82,13.36,12.6,12.93,11.33,14.84,10.74,11.32,5.78
17,18,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0', '0']",52,0,0,0,0,0,0,0,0,0
18,19,3,196,2,856,522,506,LVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",52,13.69,12.98,16.71,13.28,4.93,9.6,9.11,10.39,7.08
19,20,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,10.17,12.3,10.01,14.25,10.67,13.18,12.57,11.55,8.44
20,21,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,27.08,33.86,37.24,30.45,18.67,25.1,22.67,24.36,11.9
21,22,2,264,3,594,263,262,LVF-ASS-STRONG,FORGIVE,FORGET,no,"['0', '0', '0', '0', '0', '0']",52,0,0,0,0,0,0,0,0,0
22,23,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",52,-5.44,-7.1,-7.08,-2.64,-3.81,-7.29,-1.88,-4.49,-2.92
23,24,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,20.18,13.61,21.65,15.22,22.65,8.28,18.58,13.69,15.94
0,1,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,24.46,25.38,22.91,27.03,20.64,21.49,22.93,22.82,17.23
1,2,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,7.56,3.87,8.57,4.19,8.55,-1.42,2.79,-0.79,1.75
2,3,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,22.7,27.48,28.35,22.41,14.11,20.88,15.6,17.9,14.06
3,4,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0,0
4,5,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0,0
5,6,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,16.84,16.58,17.31,22.23,18.69,18.69,23.67,21.76,21.97
6,7,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,21.09,24.07,26.45,25.57,23.02,24.27,25.52,22.93,14.69
7,8,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,30.83,26.92,34.4,29.91,21.81,19.92,25.35,21.34,11.67
8,9,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,24.43,28.96,26.9,27.44,21.58,23.67,21.66,23.25,14.71
9,10,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,6.43,5.93,4.15,12.46,8.68,8.83,13.68,13.62,11.43
10,11,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,12.24,11.26,10.72,12.9,8.46,12.61,13.47,14.44,13.89
11,12,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",53,1.04,-0.04,4.56,5.1,1.27,0.67,2.57,1.52,-3.22
12,13,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0,0
13,14,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0,0
14,15,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,33.19,31.89,32.56,36.2,27.42,27.76,28.38,32.08,21.82
15,16,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,15.27,16.34,19.4,9.78,13.25,5.2,6.28,5.29,4.13
16,17,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0,0
17,18,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0', '0']",53,25.44,25.62,30.49,26.38,18.02,29,29.21,27.39,22.81
18,19,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",53,19.89,20.14,20.39,20.4,11.6,14.37,9.49,10.71,2.94
19,20,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0,0
20,21,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0,0
21,22,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,8.1,10.61,5,13.42,13.33,11.74,18.83,15.22,18.67
22,23,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",53,6.98,9.59,11.42,7.69,3.24,7.02,-0.36,0.3,-5.79
23,24,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,-4.12,-10.23,-6.83,-0.95,2.04,-12.55,4.19,-0.71,3.95
0,1,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,29.91,39.24,39.25,42.8,26.39,36.8,37.53,40.68,27.61
1,2,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,-0.14,10.77,5.55,9.41,-1.69,9.57,3.88,8.91,4.56
2,3,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,0,0,0,0,0,0,0,0,0
3,4,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,22.02,16.89,16.82,21.45,20.93,16.61,17.63,18.29,13.67
4,5,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,0,0,0,0,0,0,0,0,0
5,6,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,16.23,18.47,17.73,23.86,18.27,21.21,24.14,24.22,23.36
6,7,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,15.73,11.01,14.76,20.28,14.18,13.25,21.13,19.97,18.29
7,8,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,12.03,10.99,11.12,9.88,5.17,1.73,5.72,2.94,0.3
8,9,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,18.08,21.09,18.99,21.92,19.54,14.73,20.11,17.8,15.49
9,10,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,9.91,9.32,18.06,5.42,9.21,2.85,6.94,2.19,0.54
10,11,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,11.65,7.28,7.49,13.15,12.08,11.25,15.52,14.51,16.23
11,12,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",54,-18.71,-18.53,-14.91,-13.21,-23.43,-20.62,-15.11,-14.24,-6.35
12,13,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,0,0,0,0,0,0,0,0,0
13,14,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0', '0']",54,14.04,12.38,11.69,18.41,13.83,14.42,16.6,18.86,13.46
14,15,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,8.84,5.86,0.61,9.39,19.56,12.12,12.68,11.32,6.14
15,16,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,19.44,26.57,21.79,25.1,17.12,27.9,16.84,13.8,9.12
16,17,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",54,1.98,4.04,4.78,-0.68,3.14,8.11,2.06,1.11,-0.29
17,18,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0', '0']",54,-9.08,-4.74,-10.69,-9.63,-4.49,-4.53,-11.37,-11.14,-11.55
18,19,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",54,14.09,4.87,15.54,10.39,9.27,0.69,5.41,-0.05,-2.42
19,20,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,10.59,10.41,9.49,11.93,14.06,9.35,17.38,13.28,14.74
20,21,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,-7.98,-2.3,-6.92,-3.39,-4.95,-0.52,-2.26,-1.03,1.5
21,22,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,-1.6,2.02,2.01,1.85,-2.92,-0.79,-0.45,-1.91,-5.65
22,23,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",54,13.94,12.81,16.57,14.55,11.07,10.24,11.89,10.87,10.56
23,24,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,27.61,24.5,31.76,26.09,24.14,19.13,21.62,18,12.75
0,1,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,8.53,9.64,9.59,10.58,10.65,14.58,12.74,13.42,11.11
1,2,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,9.6,2.66,5.96,5.76,9.08,-0.98,9.89,3.42,5.57
2,3,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,-12.76,-16.74,-13.42,-11.52,-11.75,-16.65,-8.19,-9.88,-3.89
3,4,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,14.45,15.81,15.56,13.72,7.25,10.93,8.29,10.97,7.73
4,5,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0,0
5,6,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0,0
6,7,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0,0
7,8,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0,0
8,9,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,-6.83,-11.43,-9.85,-12.58,-6.26,-10,-10.46,-10.99,-6.37
9,10,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,-5.97,-7.31,-7.33,-1.71,-1.91,-2.9,2.91,2.47,1.12
10,11,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,15.55,18.38,18.79,15.2,14.11,16.49,13.25,14.12,7.98
11,12,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",55,25.09,25.49,28.18,16.56,20.88,27.56,10.19,7.95,-1.07
12,13,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0,0
13,14,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",55,21.7,20.48,24.15,20.94,19.28,18.04,16.19,14.39,6.98
14,15,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,5.73,2.86,2.34,4.43,-4.25,4.32,2.81,5.15,0.12
15,16,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,2.66,6.68,0.27,3.87,8.07,4.73,1.52,1.84,-2.74
16,17,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0,0
17,18,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0', '0']",55,18.33,22.42,20.43,23.91,17.19,30.11,20.65,21.23,15.8
18,19,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",55,5.89,4.03,5.89,4.8,8.51,4.9,6.81,5.35,4.08
19,20,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,13.2,13.22,17.31,17.51,9.23,11.9,11.8,13.16,9.55
20,21,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,15.16,17.28,18.25,20.88,10.45,13.08,11.88,12.18,6.41
21,22,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0,0
22,23,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",55,12.88,15.33,14.9,16.81,11.79,12.92,12.39,13.44,3.58
23,24,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0', '0']",55,25.34,17.21,29.23,24.39,17.31,6.78,20.31,14.43,11.29
0,1,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,8.16,8.39,10.64,13.84,5.21,3.94,13.87,10.29,3.17
1,2,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,-0.55,1.53,-0.92,3.09,1.29,1.06,4.46,-0.37,-0.83
2,3,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,1.43,-0.76,1.21,4.85,3.72,-0.64,8.53,6.76,9.29
3,4,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,7.95,7.35,6.14,7.44,5.02,7.06,4.01,5.01,-0.08
4,5,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0,0
5,6,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0,0
6,7,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0,0
7,8,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,-0.43,-0.35,1.63,-0.36,0.93,-6.23,-3.23,-4.9,-4.96
8,9,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0,0
9,10,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,-9.37,-10.88,-5.96,-10.56,-10.56,-15.5,-14.42,-16.06,-12.33
10,11,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,9,6.25,2.81,11.62,12.77,9.04,17.57,14.58,16.86
11,12,3,290,3,950,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",56,-8.19,-2.87,0.38,-1.05,-8.29,2.03,-3.14,0.61,-0.67
12,13,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,9.49,13.12,14.17,11.06,6.79,12.91,9.46,10.03,6.32
13,14,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",56,23.17,17.87,22.81,26.18,20.73,11.81,23.67,18.31,11.66
